일자,지역,성별,연령,분야,건수
2024-11,부산광역시,남성,70,산업_통상,4
2024-11,부산광역시,남성,70,세무,5
2024-11,부산광역시,남성,70,수자원,2
2024-11,부산광역시,남성,70,주택_건축,11
2024-11,부산광역시,남성,70,체육,3
2024-11,부산광역시,남성,70,해양수산,3
2024-11,부산광역시,남성,70,행정_안전,32
2024-11,부산광역시,남성,70,환경,13
2024-11,부산광역시,남성,80,교육,1
2024-11,부산광역시,남성,80,교통,1
2024-11,부산광역시,남성,80,국방,3
2024-11,부산광역시,남성,80,기타,1
2024-11,부산광역시,남성,80,세무,2
2024-11,부산광역시,남성,80,재정,7
2024-11,부산광역시,남성,80,주택_건축,1
2024-11,부산광역시,남성,80,체육,1
2024-11,부산광역시,남성,80,환경,1
2024-11,부산광역시,여성,10,경찰_검찰_법원,7
2024-11,부산광역시,여성,10,과학기술,1
2024-11,부산광역시,여성,10,관광,1
2024-11,부산광역시,여성,10,교육,6
2024-11,부산광역시,여성,10,교통,5
2024-11,부산광역시,여성,10,기타,1
2024-11,부산광역시,여성,10,노동,1
2024-11,부산광역시,여성,10,문화,7
2024-11,부산광역시,여성,10,복지,2
2024-11,부산광역시,여성,10,산업_통상,1
2024-11,부산광역시,여성,10,재정,3
2024-11,부산광역시,여성,10,행정_안전,3
2024-11,부산광역시,여성,20,경찰_검찰_법원,28
2024-11,부산광역시,여성,20,과학기술,10
2024-11,부산광역시,여성,20,관광,5
2024-11,부산광역시,여성,20,교육,21
2024-11,부산광역시,여성,20,교통,52
2024-11,부산광역시,여성,20,국방,4
2024-11,부산광역시,여성,20,기타,24
2024-11,부산광역시,여성,20,노동,34
2024-11,부산광역시,여성,20,농림_축산,4
2024-11,부산광역시,여성,20,도로,10
2024-11,부산광역시,여성,20,문화,18
2024-11,부산광역시,여성,20,방송통신,17
2024-11,부산광역시,여성,20,보건,48
2024-11,부산광역시,여성,20,복지,6
2024-11,부산광역시,여성,20,산업_통상,25
2024-11,부산광역시,여성,20,세무,6
2024-11,부산광역시,여성,20,수자원,5
2024-11,부산광역시,여성,20,외무통일,1
2024-11,부산광역시,여성,20,우정,4
2024-11,부산광역시,여성,20,재정,12
2024-11,부산광역시,여성,20,주택_건축,12
2024-11,부산광역시,여성,20,체육,7
2024-11,부산광역시,여성,20,해양수산,1
2024-11,부산광역시,여성,20,행정_안전,24
2024-11,부산광역시,여성,20,환경,8
2024-11,부산광역시,여성,30,경찰_검찰_법원,43
2024-11,부산광역시,여성,30,과학기술,13
2024-11,부산광역시,여성,30,관광,8
2024-11,부산광역시,여성,30,교육,30
2024-11,부산광역시,여성,30,교통,82
2024-11,부산광역시,여성,30,국방,6
2024-11,부산광역시,여성,30,기타,22
2024-11,부산광역시,여성,30,노동,40
2024-11,부산광역시,여성,30,농림_축산,10
2024-11,부산광역시,여성,30,도로,27
2024-11,부산광역시,여성,30,도시,4
2024-11,부산광역시,여성,30,문화,12
2024-11,부산광역시,여성,30,방송통신,24
2024-11,부산광역시,여성,30,보건,66
2024-11,부산광역시,여성,30,복지,11
2024-11,부산광역시,여성,30,산업_통상,42
2024-11,부산광역시,여성,30,세무,4
2024-11,부산광역시,여성,30,수자원,4
2024-11,부산광역시,여성,30,외무통일,3
2024-11,부산광역시,여성,30,우정,6
2024-11,부산광역시,여성,30,재정,16
2024-11,부산광역시,여성,30,주택_건축,61
2024-11,부산광역시,여성,30,체육,8
2024-11,부산광역시,여성,30,해양수산,3
2024-11,부산광역시,여성,30,행정_안전,35
2024-11,부산광역시,여성,30,환경,29
2024-11,부산광역시,여성,40,경찰_검찰_법원,56
2024-11,부산광역시,여성,40,과학기술,15
2024-11,부산광역시,여성,40,관광,13
2024-11,부산광역시,여성,40,교육,76
2024-11,부산광역시,여성,40,교통,109
2024-11,부산광역시,여성,40,국방,4
2024-11,부산광역시,여성,40,기타,29
2024-11,부산광역시,여성,40,노동,33
2024-11,부산광역시,여성,40,농림_축산,9
2024-11,부산광역시,여성,40,도로,30
2024-11,부산광역시,여성,40,도시,1
2024-11,부산광역시,여성,40,문화,14
2024-11,부산광역시,여성,40,방송통신,5
2024-11,부산광역시,여성,40,보건,36
2024-11,부산광역시,여성,40,복지,27
2024-11,부산광역시,여성,40,산업_통상,33
2024-11,부산광역시,여성,40,세무,2
2024-11,부산광역시,여성,40,수자원,12
2024-11,부산광역시,여성,40,외무통일,3
2024-11,부산광역시,여성,40,우정,3
2024-11,부산광역시,여성,40,재정,13
2024-11,부산광역시,여성,40,주택_건축,55
2024-11,부산광역시,여성,40,체육,15
2024-11,부산광역시,여성,40,해양수산,3
2024-11,부산광역시,여성,40,행정_안전,43
2024-11,부산광역시,여성,40,환경,27
2024-11,부산광역시,여성,50,경찰_검찰_법원,27
2024-11,부산광역시,여성,50,과학기술,15
2024-11,부산광역시,여성,50,관광,22
2024-11,부산광역시,여성,50,교육,22
2024-11,부산광역시,여성,50,교통,53
2024-11,부산광역시,여성,50,국방,6
2024-11,부산광역시,여성,50,기타,22
2024-11,부산광역시,여성,50,노동,13
2024-11,부산광역시,여성,50,농림_축산,4
2024-11,부산광역시,여성,50,도로,22
2024-11,부산광역시,여성,50,도시,3
2024-11,부산광역시,여성,50,문화,10
2024-11,부산광역시,여성,50,방송통신,8
2024-11,부산광역시,여성,50,보건,18
2024-11,부산광역시,여성,50,복지,4
2024-11,부산광역시,여성,50,산업_통상,22
2024-11,부산광역시,여성,50,세무,5
2024-11,부산광역시,여성,50,수자원,7
2024-11,부산광역시,여성,50,외무통일,2
2024-11,부산광역시,여성,50,우정,1
2024-11,부산광역시,여성,50,재정,13
2024-11,부산광역시,여성,50,주택_건축,76
2024-11,부산광역시,여성,50,체육,8
2024-11,부산광역시,여성,50,행정_안전,29
2024-11,부산광역시,여성,50,환경,13
2024-11,부산광역시,여성,60,경찰_검찰_법원,21
2024-11,부산광역시,여성,60,과학기술,4
2024-11,부산광역시,여성,60,관광,11
2024-11,부산광역시,여성,60,교육,2
2024-11,부산광역시,여성,60,교통,8
2024-11,부산광역시,여성,60,기타,9
2024-11,부산광역시,여성,60,노동,5
2024-11,부산광역시,여성,60,농림_축산,1
2024-11,부산광역시,여성,60,도로,12
2024-11,부산광역시,여성,60,도시,3
2024-11,부산광역시,여성,60,문화,3
2024-11,부산광역시,여성,60,방송통신,51
2024-11,부산광역시,여성,60,보건,1
2024-11,부산광역시,여성,60,복지,1
2024-11,부산광역시,여성,60,산업_통상,7
2024-11,부산광역시,여성,60,세무,1
2024-11,부산광역시,여성,60,수자원,1
2024-11,부산광역시,여성,60,외무통일,1
2024-11,부산광역시,여성,60,우정,1
2024-11,부산광역시,여성,60,재정,5
2024-11,부산광역시,여성,60,주택_건축,51
2024-11,부산광역시,여성,60,체육,1
2024-11,부산광역시,여성,60,행정_안전,10
2024-11,부산광역시,여성,60,환경,9
2024-11,부산광역시,여성,70,경찰_검찰_법원,1
2024-11,부산광역시,여성,70,과학기술,1
2024-11,부산광역시,여성,70,관광,7
2024-11,부산광역시,여성,70,기타,4
2024-11,부산광역시,여성,70,노동,1
2024-11,부산광역시,여성,70,도로,2
2024-11,부산광역시,여성,70,문화,1
2024-11,부산광역시,여성,70,보건,2
2024-11,부산광역시,여성,70,복지,1
2024-11,부산광역시,여성,70,우정,1
2024-11,부산광역시,여성,70,재정,1
2024-11,부산광역시,여성,70,주택_건축,16
2024-11,부산광역시,여성,70,체육,1
2024-11,부산광역시,여성,70,행정_안전,1
2024-11,부산광역시,여성,70,환경,4
2024-11,부산광역시,여성,80,교통,1
2024-11,부산광역시,여성,80,도로,1
2024-11,부산광역시,여성,80,복지,1
2024-11,부산광역시,여성,80,주택_건축,1
2024-11,서울특별시,남성,10,경찰_검찰_법원,12
2024-11,서울특별시,남성,10,과학기술,4
2024-11,서울특별시,남성,10,관광,1
2024-11,서울특별시,남성,10,교육,27
2024-11,서울특별시,남성,10,교통,22
2024-11,서울특별시,남성,10,국방,11
2024-11,서울특별시,남성,10,기타,4
2024-11,서울특별시,남성,10,노동,2
2024-11,서울특별시,남성,10,농림_축산,1
2024-11,서울특별시,남성,10,도로,1
2024-11,서울특별시,남성,10,도시,2
2024-11,서울특별시,남성,10,문화,12
2024-11,서울특별시,남성,10,방송통신,3
2024-11,서울특별시,남성,10,보건,3
2024-11,서울특별시,남성,10,복지,1
2024-11,서울특별시,남성,10,산업_통상,2
2024-11,서울특별시,남성,10,세무,1
2024-11,서울특별시,남성,10,수자원,1
2024-11,서울특별시,남성,10,재정,2
2024-11,서울특별시,남성,10,체육,8
2024-11,서울특별시,남성,10,해양수산,1
2024-11,서울특별시,남성,10,행정_안전,8
2024-11,서울특별시,남성,10,환경,3
2024-11,서울특별시,남성,20,경찰_검찰_법원,120
2024-11,서울특별시,남성,20,과학기술,42
2024-11,서울특별시,남성,20,관광,33
2024-11,서울특별시,남성,20,교육,84
2024-11,서울특별시,남성,20,교통,249
2024-11,서울특별시,남성,20,국방,254
2024-11,서울특별시,남성,20,기타,95
2024-11,서울특별시,남성,20,노동,80
2024-11,서울특별시,남성,20,농림_축산,11
2024-11,서울특별시,남성,20,도로,47
2024-11,서울특별시,남성,20,도시,22
2024-11,서울특별시,남성,20,문화,59
2024-11,서울특별시,남성,20,방송통신,137
2024-11,서울특별시,남성,20,보건,160
2024-11,서울특별시,남성,20,복지,15
2024-11,서울특별시,남성,20,산업_통상,236
2024-11,서울특별시,남성,20,세무,17
2024-11,서울특별시,남성,20,수자원,115
2024-11,서울특별시,남성,20,외무통일,18
2024-11,서울특별시,남성,20,우정,56
2024-11,서울특별시,남성,20,재정,42
2024-11,서울특별시,남성,20,주택_건축,144
2024-11,서울특별시,남성,20,체육,11
2024-11,서울특별시,남성,20,해양수산,8
2024-11,서울특별시,남성,20,행정_안전,203
2024-11,서울특별시,남성,20,환경,218
2024-11,서울특별시,남성,30,경찰_검찰_법원,307
2024-11,서울특별시,남성,30,과학기술,107
2024-11,서울특별시,남성,30,관광,31
2024-11,서울특별시,남성,30,교육,99
2024-11,서울특별시,남성,30,교통,535
2024-11,서울특별시,남성,30,국방,107
2024-11,서울특별시,남성,30,기타,176
2024-11,서울특별시,남성,30,노동,160
2024-11,서울특별시,남성,30,농림_축산,44
2024-11,서울특별시,남성,30,도로,125
2024-11,서울특별시,남성,30,도시,23
2024-11,서울특별시,남성,30,문화,118
2024-11,서울특별시,남성,30,방송통신,262
2024-11,서울특별시,남성,30,보건,451
2024-11,서울특별시,남성,30,복지,63
2024-11,서울특별시,남성,30,산업_통상,449
2024-11,서울특별시,남성,30,세무,64
2024-11,서울특별시,남성,30,수자원,87
2024-11,서울특별시,남성,30,외무통일,38
2024-11,서울특별시,남성,30,우정,24
2024-11,서울특별시,남성,30,재정,120
2024-11,서울특별시,남성,30,주택_건축,287
2024-11,서울특별시,남성,30,체육,28
2024-11,서울특별시,남성,30,해양수산,21
2024-11,서울특별시,남성,30,행정_안전,358
2024-11,서울특별시,남성,30,환경,146
2024-11,서울특별시,남성,40,경찰_검찰_법원,289
2024-11,서울특별시,남성,40,과학기술,72
2024-11,서울특별시,남성,40,관광,23
2024-11,서울특별시,남성,40,교육,337
2024-11,서울특별시,남성,40,교통,854
2024-11,서울특별시,남성,40,국방,90
2024-11,서울특별시,남성,40,기타,172
2024-11,서울특별시,남성,40,노동,145
2024-11,서울특별시,남성,40,농림_축산,56
2024-11,서울특별시,남성,40,도로,126
2024-11,서울특별시,남성,40,도시,32
2024-11,서울특별시,남성,40,문화,72
2024-11,서울특별시,남성,40,방송통신,137
2024-11,서울특별시,남성,40,보건,161
2024-11,서울특별시,남성,40,복지,46
2024-11,서울특별시,남성,40,산업_통상,492
2024-11,서울특별시,남성,40,세무,56
2024-11,서울특별시,남성,40,수자원,59
2024-11,서울특별시,남성,40,외무통일,47
2024-11,서울특별시,남성,40,우정,9
2024-11,서울특별시,남성,40,재정,137
2024-11,서울특별시,남성,40,주택_건축,285
2024-11,서울특별시,남성,40,체육,27
2024-11,서울특별시,남성,40,해양수산,33
2024-11,서울특별시,남성,40,행정_안전,484
2024-11,서울특별시,남성,40,환경,399
2024-11,서울특별시,남성,50,경찰_검찰_법원,309
2024-11,서울특별시,남성,50,과학기술,33
2024-11,서울특별시,남성,50,관광,31
2024-11,서울특별시,남성,50,교육,115
2024-11,서울특별시,남성,50,교통,342
2024-11,서울특별시,남성,50,국방,83
2024-11,서울특별시,남성,50,기타,125
2024-11,서울특별시,남성,50,노동,85
2024-11,서울특별시,남성,50,농림_축산,29
2024-11,서울특별시,남성,50,도로,72
2024-11,서울특별시,남성,50,도시,21
2024-11,서울특별시,남성,50,문화,40
2024-11,서울특별시,남성,50,방송통신,66
2024-11,서울특별시,남성,50,보건,87
2024-11,서울특별시,남성,50,복지,29
2024-11,서울특별시,남성,50,산업_통상,473
2024-11,서울특별시,남성,50,세무,80
2024-11,서울특별시,남성,50,수자원,53
2024-11,서울특별시,남성,50,외무통일,47
2024-11,서울특별시,남성,50,우정,11
2024-11,서울특별시,남성,50,재정,134
2024-11,서울특별시,남성,50,주택_건축,260
2024-11,서울특별시,남성,50,체육,19
2024-11,서울특별시,남성,50,해양수산,12
2024-11,서울특별시,남성,50,행정_안전,304
2024-11,서울특별시,남성,50,환경,252
2024-11,서울특별시,남성,60,경찰_검찰_법원,311
2024-11,서울특별시,남성,60,과학기술,15
2024-11,서울특별시,남성,60,관광,9
2024-11,서울특별시,남성,60,교육,102
2024-11,서울특별시,남성,60,교통,152
2024-11,서울특별시,남성,60,국방,132
2024-11,서울특별시,남성,60,기타,45
2024-11,서울특별시,남성,60,노동,56
2024-11,서울특별시,남성,60,농림_축산,9
2024-11,서울특별시,남성,60,도로,37
2024-11,서울특별시,남성,60,도시,25
2024-11,서울특별시,남성,60,문화,30
2024-11,서울특별시,남성,60,방송통신,13
2024-11,서울특별시,남성,60,보건,31
2024-11,서울특별시,남성,60,복지,15
2024-11,서울특별시,남성,60,산업_통상,217
2024-11,서울특별시,남성,60,세무,29
2024-11,서울특별시,남성,60,수자원,29
2024-11,서울특별시,남성,60,외무통일,18
2024-11,서울특별시,남성,60,우정,6
2024-11,서울특별시,남성,60,재정,69
2024-11,서울특별시,남성,60,주택_건축,194
2024-11,서울특별시,남성,60,체육,8
2024-11,서울특별시,남성,60,해양수산,4
2024-11,서울특별시,남성,60,행정_안전,137
2024-11,서울특별시,남성,60,환경,81
2024-11,서울특별시,남성,70,경찰_검찰_법원,27
2024-11,서울특별시,남성,70,과학기술,3
2024-11,서울특별시,남성,70,교통,21
2024-11,서울특별시,남성,70,국방,8
2024-11,서울특별시,남성,70,기타,12
2024-11,서울특별시,남성,70,노동,8
2024-11,서울특별시,남성,70,농림_축산,2
2024-11,서울특별시,남성,70,도로,6
2024-11,서울특별시,남성,70,도시,3
2024-11,서울특별시,남성,70,문화,6
2024-11,서울특별시,남성,70,방송통신,1
2024-11,서울특별시,남성,70,보건,18
2024-11,서울특별시,남성,70,복지,3
2024-11,서울특별시,남성,70,산업_통상,42
2024-11,서울특별시,남성,70,세무,44
2024-11,서울특별시,남성,70,수자원,3
2024-11,서울특별시,남성,70,외무통일,2
2024-11,서울특별시,남성,70,우정,4
2024-11,서울특별시,남성,70,재정,49
2024-11,서울특별시,남성,70,주택_건축,62
2024-11,서울특별시,남성,70,체육,1
2024-11,서울특별시,남성,70,해양수산,7
2024-11,서울특별시,남성,70,행정_안전,55
2024-11,서울특별시,남성,70,환경,7
2024-11,서울특별시,남성,80,경찰_검찰_법원,2
2024-11,서울특별시,남성,80,과학기술,64
2024-11,서울특별시,남성,80,교통,3
2024-11,서울특별시,남성,80,국방,1
2024-11,서울특별시,남성,80,기타,2
2024-11,서울특별시,남성,80,도로,1
2024-11,서울특별시,남성,80,산업_통상,1
2024-11,서울특별시,남성,80,수자원,1
2024-11,서울특별시,남성,80,외무통일,1
2024-11,서울특별시,남성,80,주택_건축,3
2024-11,서울특별시,남성,80,체육,1
2024-11,서울특별시,남성,80,해양수산,1
2024-11,서울특별시,남성,80,행정_안전,13
2024-11,서울특별시,남성,90,교육,1
2024-11,서울특별시,남성,90,국방,1
2024-11,서울특별시,남성,90,행정_안전,1
2024-11,서울특별시,여성,10,경찰_검찰_법원,85
2024-11,서울특별시,여성,10,교육,68
2024-11,서울특별시,여성,10,교통,7
2024-11,서울특별시,여성,10,국방,1
2024-11,서울특별시,여성,10,기타,6
2024-11,서울특별시,여성,10,노동,6
2024-11,서울특별시,여성,10,농림_축산,2
2024-11,서울특별시,여성,10,방송통신,28
2024-11,서울특별시,여성,10,보건,3
2024-11,서울특별시,여성,10,복지,14
2024-11,서울특별시,여성,10,산업_통상,6
2024-11,서울특별시,여성,10,세무,1
2024-11,서울특별시,여성,10,우정,1
2024-11,서울특별시,여성,10,주택_건축,1
2024-11,서울특별시,여성,10,체육,5
2024-11,서울특별시,여성,10,행정_안전,9
2024-11,서울특별시,여성,10,환경,1
2024-11,서울특별시,여성,20,경찰_검찰_법원,303
2024-11,서울특별시,여성,20,과학기술,23
2024-11,서울특별시,여성,20,관광,13
2024-11,서울특별시,여성,20,교육,510
2024-11,서울특별시,여성,20,교통,102
2024-11,서울특별시,여성,20,국방,12
2024-11,서울특별시,여성,20,기타,40
2024-11,서울특별시,여성,20,노동,83
2024-11,서울특별시,여성,20,농림_축산,13
2024-11,서울특별시,여성,20,도로,13
2024-11,서울특별시,여성,20,도시,5
2024-11,서울특별시,여성,20,문화,47
2024-11,서울특별시,여성,20,방송통신,91
2024-11,서울특별시,여성,20,보건,143
2024-11,서울특별시,여성,20,복지,33
2024-11,서울특별시,여성,20,산업_통상,157
2024-11,서울특별시,여성,20,세무,13
2024-11,서울특별시,여성,20,수자원,37
2024-11,서울특별시,여성,20,외무통일,9
2024-11,서울특별시,여성,20,우정,19
2024-11,서울특별시,여성,20,재정,32
2024-11,서울특별시,여성,20,주택_건축,41
2024-11,서울특별시,여성,20,체육,2
2024-11,서울특별시,여성,20,해양수산,1
2024-11,서울특별시,여성,20,행정_안전,93
2024-11,서울특별시,여성,20,환경,70
2024-11,서울특별시,여성,30,경찰_검찰_법원,282
2024-11,서울특별시,여성,30,과학기술,47
2024-11,서울특별시,여성,30,관광,15
2024-11,서울특별시,여성,30,교육,167
2024-11,서울특별시,여성,30,교통,182
2024-11,서울특별시,여성,30,국방,20
2024-11,서울특별시,여성,30,기타,129
2024-11,서울특별시,여성,30,노동,135
2024-11,서울특별시,여성,30,농림_축산,45
2024-11,서울특별시,여성,30,도로,34
2024-11,서울특별시,여성,30,도시,8
2024-11,서울특별시,여성,30,문화,57
2024-11,서울특별시,여성,30,방송통신,75
2024-11,서울특별시,여성,30,보건,259
2024-11,서울특별시,여성,30,복지,41
2024-11,서울특별시,여성,30,산업_통상,280
2024-11,서울특별시,여성,30,세무,31
2024-11,서울특별시,여성,30,수자원,20
2024-11,서울특별시,여성,30,외무통일,10
2024-11,서울특별시,여성,30,우정,19
2024-11,서울특별시,여성,30,재정,116
2024-11,서울특별시,여성,30,주택_건축,103
2024-11,서울특별시,여성,30,체육,20
2024-11,서울특별시,여성,30,해양수산,8
2024-11,서울특별시,여성,30,행정_안전,179
2024-11,서울특별시,여성,30,환경,117
2024-11,서울특별시,여성,40,경찰_검찰_법원,1018
2024-11,서울특별시,여성,40,과학기술,33
2024-11,서울특별시,여성,40,관광,28
2024-11,서울특별시,여성,40,교육,458
2024-11,서울특별시,여성,40,교통,162
2024-11,서울특별시,여성,40,국방,64
2024-11,서울특별시,여성,40,기타,135
2024-11,서울특별시,여성,40,노동,904
2024-11,서울특별시,여성,40,농림_축산,26
2024-11,서울특별시,여성,40,도로,34
2024-11,서울특별시,여성,40,도시,10
2024-11,서울특별시,여성,40,문화,117
2024-11,서울특별시,여성,40,방송통신,44
2024-11,서울특별시,여성,40,보건,275
2024-11,서울특별시,여성,40,복지,95
2024-11,서울특별시,여성,40,산업_통상,319
2024-11,서울특별시,여성,40,세무,34
2024-11,서울특별시,여성,40,수자원,59
2024-11,서울특별시,여성,40,외무통일,275
2024-11,서울특별시,여성,40,우정,24
2024-11,서울특별시,여성,40,재정,173
2024-11,서울특별시,여성,40,주택_건축,222
2024-11,서울특별시,여성,40,체육,33
2024-11,서울특별시,여성,40,해양수산,27
2024-11,서울특별시,여성,40,행정_안전,666
2024-11,서울특별시,여성,40,환경,374
2024-11,서울특별시,여성,50,경찰_검찰_법원,129
2024-11,서울특별시,여성,50,과학기술,67
2024-11,서울특별시,여성,50,관광,21
2024-11,서울특별시,여성,50,교육,304
2024-11,서울특별시,여성,50,교통,146
2024-11,서울특별시,여성,50,국방,13
2024-11,서울특별시,여성,50,기타,108
2024-11,서울특별시,여성,50,노동,59
2024-11,서울특별시,여성,50,농림_축산,4
2024-11,서울특별시,여성,50,도로,42
2024-11,서울특별시,여성,50,도시,17
2024-11,서울특별시,여성,50,문화,43
2024-11,서울특별시,여성,50,방송통신,68
2024-11,서울특별시,여성,50,보건,67
2024-11,서울특별시,여성,50,복지,45
2024-11,서울특별시,여성,50,산업_통상,544
2024-11,서울특별시,여성,50,세무,18
2024-11,서울특별시,여성,50,수자원,132
2024-11,서울특별시,여성,50,외무통일,3
2024-11,서울특별시,여성,50,우정,31
2024-11,서울특별시,여성,50,재정,87
2024-11,서울특별시,여성,50,주택_건축,313
2024-11,서울특별시,여성,50,체육,16
2024-11,서울특별시,여성,50,해양수산,7
2024-11,서울특별시,여성,50,행정_안전,176
2024-11,서울특별시,여성,50,환경,405
2024-11,서울특별시,여성,60,경찰_검찰_법원,1161
2024-11,서울특별시,여성,60,과학기술,3
2024-11,서울특별시,여성,60,관광,15
2024-11,서울특별시,여성,60,교육,31
2024-11,서울특별시,여성,60,교통,114
2024-11,서울특별시,여성,60,국방,8
2024-11,서울특별시,여성,60,기타,50
2024-11,서울특별시,여성,60,노동,8
2024-11,서울특별시,여성,60,농림_축산,2
2024-11,서울특별시,여성,60,도로,4
2024-11,서울특별시,여성,60,도시,9
2024-11,서울특별시,여성,60,문화,12
2024-11,서울특별시,여성,60,방송통신,75
2024-11,서울특별시,여성,60,보건,39
2024-11,서울특별시,여성,60,복지,31
2024-11,서울특별시,여성,60,산업_통상,69
2024-11,서울특별시,여성,60,세무,454
2024-11,서울특별시,여성,60,수자원,70
2024-11,서울특별시,여성,60,외무통일,7
2024-11,서울특별시,여성,60,우정,22
2024-11,서울특별시,여성,60,재정,25
2024-11,서울특별시,여성,60,주택_건축,125
2024-11,서울특별시,여성,60,체육,3
2024-11,서울특별시,여성,60,해양수산,1
2024-11,서울특별시,여성,60,행정_안전,2101
2024-11,서울특별시,여성,60,환경,175
2024-11,서울특별시,여성,70,경찰_검찰_법원,21
2024-11,서울특별시,여성,70,관광,7
2024-11,서울특별시,여성,70,교육,16
2024-11,서울특별시,여성,70,교통,11
2024-11,서울특별시,여성,70,국방,2
2024-11,서울특별시,여성,70,기타,14
2024-11,서울특별시,여성,70,노동,2
2024-11,서울특별시,여성,70,농림_축산,1
2024-11,서울특별시,여성,70,도로,3
2024-11,서울특별시,여성,70,도시,6
2024-11,서울특별시,여성,70,문화,1
2024-11,서울특별시,여성,70,방송통신,33
2024-11,서울특별시,여성,70,보건,1
2024-11,서울특별시,여성,70,복지,3
2024-11,서울특별시,여성,70,산업_통상,39
2024-11,서울특별시,여성,70,세무,1
2024-11,서울특별시,여성,70,수자원,13
2024-11,서울특별시,여성,70,우정,13
2024-11,서울특별시,여성,70,재정,7
2024-11,서울특별시,여성,70,주택_건축,38
2024-11,서울특별시,여성,70,행정_안전,12
2024-11,서울특별시,여성,70,환경,42
2024-11,서울특별시,여성,80,경찰_검찰_법원,2
2024-11,서울특별시,여성,80,국방,1
2024-11,서울특별시,여성,80,방송통신,2
2024-11,서울특별시,여성,80,행정_안전,1
2024-11,서울특별시,여성,90,과학기술,7
2024-10,부산광역시,남성,10,경찰_검찰_법원,11
2024-10,부산광역시,남성,10,과학기술,2
2024-10,부산광역시,남성,10,관광,1
2024-10,부산광역시,남성,10,교육,12
2024-10,부산광역시,남성,10,교통,11
2024-10,부산광역시,남성,10,국방,2
2024-10,부산광역시,남성,10,기타,3
2024-10,부산광역시,남성,10,농림_축산,1
2024-10,부산광역시,남성,10,도로,1
2024-10,부산광역시,남성,10,문화,2
2024-10,부산광역시,남성,10,방송통신,1
2024-10,부산광역시,남성,10,보건,1
2024-10,부산광역시,남성,10,산업_통상,2
2024-10,부산광역시,남성,10,재정,1
2024-10,부산광역시,남성,10,주택_건축,10
2024-10,부산광역시,남성,10,체육,1
2024-10,부산광역시,남성,10,해양수산,1
2024-10,부산광역시,남성,10,행정_안전,1
2024-10,부산광역시,남성,10,환경,1
2024-10,부산광역시,남성,20,경찰_검찰_법원,39
2024-10,부산광역시,남성,20,과학기술,15
2024-10,부산광역시,남성,20,관광,5
2024-10,부산광역시,남성,20,교육,13
2024-10,부산광역시,남성,20,교통,121
2024-10,부산광역시,남성,20,국방,60
2024-10,부산광역시,남성,20,기타,43
2024-10,부산광역시,남성,20,노동,20
2024-10,부산광역시,남성,20,농림_축산,3
2024-10,부산광역시,남성,20,도로,20
2024-10,부산광역시,남성,20,도시,2
2024-10,부산광역시,남성,20,문화,12
2024-10,부산광역시,남성,20,방송통신,19
2024-10,부산광역시,남성,20,보건,54
2024-10,부산광역시,남성,20,복지,4
2024-10,부산광역시,남성,20,산업_통상,30
2024-10,부산광역시,남성,20,세무,6
2024-10,부산광역시,남성,20,수자원,8
2024-10,부산광역시,남성,20,외무통일,9
2024-10,부산광역시,남성,20,우정,2
2024-10,부산광역시,남성,20,재정,7
2024-10,부산광역시,남성,20,주택_건축,14
2024-10,부산광역시,남성,20,체육,3
2024-10,부산광역시,남성,20,해양수산,4
2024-10,부산광역시,남성,20,행정_안전,48
2024-10,부산광역시,남성,20,환경,23
2024-10,부산광역시,남성,30,경찰_검찰_법원,105
2024-10,부산광역시,남성,30,과학기술,39
2024-10,부산광역시,남성,30,관광,15
2024-10,부산광역시,남성,30,교육,22
2024-10,부산광역시,남성,30,교통,267
2024-10,부산광역시,남성,30,국방,52
2024-10,부산광역시,남성,30,기타,88
2024-10,부산광역시,남성,30,노동,53
2024-10,부산광역시,남성,30,농림_축산,19
2024-10,부산광역시,남성,30,도로,57
2024-10,부산광역시,남성,30,도시,13
2024-10,부산광역시,남성,30,문화,42
2024-10,부산광역시,남성,30,방송통신,27
2024-10,부산광역시,남성,30,보건,69
2024-10,부산광역시,남성,30,복지,11
2024-10,부산광역시,남성,30,산업_통상,103
2024-10,부산광역시,남성,30,세무,19
2024-10,부산광역시,남성,30,수자원,20
2024-10,부산광역시,남성,30,외무통일,11
2024-10,부산광역시,남성,30,우정,3
2024-10,부산광역시,남성,30,재정,59
2024-10,부산광역시,남성,30,주택_건축,180
2024-10,부산광역시,남성,30,체육,6
2024-10,부산광역시,남성,30,해양수산,13
2024-10,부산광역시,남성,30,행정_안전,145
2024-10,부산광역시,남성,30,환경,94
2024-10,부산광역시,남성,40,경찰_검찰_법원,67
2024-10,부산광역시,남성,40,과학기술,24
2024-10,부산광역시,남성,40,관광,17
2024-10,부산광역시,남성,40,교육,28
2024-10,부산광역시,남성,40,교통,228
2024-10,부산광역시,남성,40,국방,15
2024-10,부산광역시,남성,40,기타,49
2024-10,부산광역시,남성,40,노동,36
2024-10,부산광역시,남성,40,농림_축산,10
2024-10,부산광역시,남성,40,도로,65
2024-10,부산광역시,남성,40,도시,15
2024-10,부산광역시,남성,40,문화,21
2024-10,부산광역시,남성,40,방송통신,29
2024-10,부산광역시,남성,40,보건,63
2024-10,부산광역시,남성,40,복지,12
2024-10,부산광역시,남성,40,산업_통상,78
2024-10,부산광역시,남성,40,세무,18
2024-10,부산광역시,남성,40,수자원,22
2024-10,부산광역시,남성,40,외무통일,4
